sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,status,timestamp
-0.18826133508630655,4.272281252073267,-2.015331600083504,1.3893337518251074,-2.244013497751065,-2.66187945885617,-7.893597611349635,-5.352921589792574,1.193112945851028,-0.07109342751072467,0,2024-01-05 14:00:00
0.42069963101847885,0.7690717531415675,-0.035718412962530754,-1.1918424739782152,-1.239605415423111,-2.2912250944586656,-3.574525450201733,-0.889998193781798,-0.5779207768327106,-0.8361223574821446,0,2024-01-18 11:00:00
-0.47579544400490115,0.5362554303759257,1.4944849989458133,-0.6344367601909517,-1.6726643917364339,-0.08448401975312492,-2.2456965506697375,-0.6211770392539627,-0.8261119917145421,-0.6543233651713798,1,2024-01-24 13:00:00
0.3556689485632294,3.432471937236714,-1.0348582479584716,-1.41716257084061,-2.9866420501929225,0.7872601635066432,-1.5645663891709305,-1.2536383965885392,0.19157739619408962,1.031987037238972,0,2024-01-04 05:00:00
0.5954908976392573,-2.196669144195815,0.16182869144371126,0.7792370040046641,2.0053290409054814,2.4690804395051518,1.5319246875190173,-1.0917945673909293,-0.5898947564628909,-0.006695345148608034,1,2024-01-08 13:00:00
0.53102609489421,3.3792850174197397,-2.104293581016921,2.1748833682077926,-0.9574816386811222,0.9220364720025793,-1.818590763823215,-3.1603215516106973,0.1488768039176911,1.3282820343067936,1,2024-01-12 20:00:00
-0.9849931258170151,-0.11250660815341455,2.007328641088088,-1.6908473875561665,-0.41178280481642915,1.340005911799436,-0.097146297751091,-1.3641062646749216,0.1986800095474069,1.2419897762683174,0,2024-01-01 10:00:00
0.6577631761503737,2.004684565750536,-3.35056492495457,-0.500954986980892,-0.8549682184560465,-2.623294125519874,-4.966538663135103,-2.8159881336389074,-0.06953228624226938,-0.705538274022509,0,2024-01-20 13:00:00
-0.2775442563155516,-1.8458368076543823,2.881513986137758,-2.889345852556519,-1.6223579031016733,-0.7458919985065668,-3.4255402482358126,-0.00958608610645273,1.2912738390158789,-2.308245020587477,0,2024-01-04 06:00:00
0.38130961226478466,-2.944327370463122,0.6912687648158498,3.3235336358345986,0.2598297588444536,1.8762594557852472,-3.187959235262648,-1.113132268637907,0.3116528560047783,-4.590918146476506,1,2024-01-15 13:00:00
0.1263141994832002,4.129465621632952,-1.5806754912701573,1.4284884849633281,-1.9994273258273312,1.008134542314806,-0.3028546652421486,-1.3284336331748534,-0.46913085421040895,1.7706022361265852,1,2024-01-03 07:00:00
-1.189232465077129,-3.4074349559277666,2.4197480514530105,1.986701191366925,1.2989460148492917,0.9445873327202838,0.05610064206141237,0.8324723792490654,1.0539857711828762,-2.4814950926353596,1,2024-01-05 22:00:00
-0.03392522592790888,1.4373535656941903,0.42673140913960994,-0.4111316758148946,-1.925239234298974,-1.2873251179829197,-4.64535129421178,-2.16334539243947,-1.5947559581633324,-0.8553109365381601,0,2024-01-05 13:00:00
0.045491476330752,-3.4274398652707148,2.702597131453907,0.2827526274752419,1.9170154265864106,-0.8339735751384147,-3.4521940323053437,-2.5867930520214752,0.5583364232117055,-1.6229475966717963,1,2024-01-25 12:00:00
0.30767665340111383,-3.1230178575320977,2.0151675264314974,0.8130672659742484,1.9606940771086534,1.096672999292563,0.16558160151437604,-0.7190606837765465,-1.0955193888455623,-0.9213705600763984,1,2024-01-16 09:00:00
0.21060083929764178,5.766854259109145,-3.0381483821595063,2.5418658113554984,-1.8378013888928526,0.09796504555403618,-1.8671011118420133,-3.258737446198378,-0.4884760801103597,2.5916459646834173,1,2024-01-10 18:00:00
-0.5694497744921104,1.4923823377096603,-0.07748386597558143,0.14019333001312595,-1.1973919980500023,-0.18930196510187902,-4.599386817955688,-3.8182514060713526,-0.12402138738999703,-0.13270134119633203,1,2024-01-02 06:00:00
-0.8130143722601298,2.11873136990558,0.7523485336236325,0.4544135713515507,-1.850244805174278,1.7486159979838112,-2.4720304107902464,-3.0242772744040707,0.8232799156777053,0.7266920535663575,0,2024-01-09 20:00:00
-0.23591652931212392,-0.968595007411931,3.5661295377967335,-1.3166578998364808,-3.3311985982778785,1.8775290165880887,-3.4969348689292934,-0.09202978379743643,-0.4068852445043747,-3.09877050784194,1,2024-01-08 16:00:00
-0.7811563781311142,1.1598464986048436,0.2672498441197987,-2.4884529792669334,-1.3989691073273425,1.9314002618948103,1.2937370461289406,-0.19142481209517737,-0.2598001407675125,1.5911385965840654,0,2024-01-04 14:00:00
-0.9005903525360617,2.555567884048805,-0.3085635840163412,-0.29266587483027184,-2.6091094385281726,-2.616932303136605,-7.620691018952833,-3.8269300675392435,-1.132784951267745,-1.1949345649107772,0,2024-01-01 02:00:00
-1.4972576451786446,0.24673418071398434,2.1548537338827867,-1.1820352451305036,-3.0089861801182556,2.181732280212523,-2.627775391531532,-0.8199251153907631,1.2809395766667275,-1.6539579131144067,1,2024-01-25 11:00:00
1.558789184496894,-3.4533199374108494,2.021738328654607,0.337777237397644,1.9548848753565218,1.559978638827874,0.1541903355788043,-0.9191935449067523,-1.5304614097433769,-1.0354517332686666,1,2024-01-23 07:00:00
-0.01987363536831157,-2.3536759321733194,1.7276603178260048,-0.08075822330798998,1.5927538921702646,1.1428320860069912,-0.0629593359477712,-1.3977071108560581,-0.10726476581094174,-0.10798724467556031,1,2024-01-25 20:00:00
1.1734422766324448,-1.5825463536928552,1.1743827472126485,-2.0746245784362642,-0.5303138859687138,-0.40923850624750535,-3.3531385055802314,-1.4561148810002185,-0.2725447213618092,-1.6652832921821537,0,2024-01-16 08:00:00
0.5861658003927833,1.2198886425988993,-1.663844326949538,-0.8704018839389518,-2.476366226240958,0.9732659742950391,-4.933543188446141,-2.9137366972351937,-0.4124138182164804,-2.003412812085907,0,2024-01-23 11:00:00
-0.5655763678739903,3.6400889069541034,-0.6556451473253238,2.1451004048831246,-2.3733522288907336,0.7027160262565865,0.7056919588967424,0.9254361362680779,-0.4713157211511179,0.7982281148207777,1,2024-01-04 00:00:00
0.3074035697196884,0.7056928581653794,-2.761853697084497,-1.0638589586806708,-0.8623022880899922,-0.5419172398969433,-2.519914780805215,-1.1655976123285248,-0.8246122504347609,-1.1780943043303953,0,2024-01-06 15:00:00
0.4964001177339411,2.5514854992623177,0.19704170814060884,-0.288128617292982,-3.4249315165660024,-0.683470887598003,-3.7821093972538566,-0.602825024236468,2.0750650393485417,-1.1579094859618118,0,2024-01-24 04:00:00
1.2347519140447951,-2.8725752999805505,3.359380969857326,-2.336299191353297,2.7343567532886617,0.16049918683598152,1.460855162678423,-1.410838410829659,-1.031955242094435,2.2390658144576303,1,2024-01-19 05:00:00
-0.059826143529903696,-1.9096448193848703,2.3032842348288,0.5451613985188576,0.9440057746648675,-0.39323681531917987,-1.4134353465278429,-0.8672270046821682,0.4935602043342916,-0.82678002302075,1,2024-01-25 19:00:00
0.08127842205619876,3.477737548696071,-1.1665674495314542,0.7400617776696836,-2.5565310078194203,2.3269739482795107,-2.3432383096967504,-3.148051371274746,-0.037893081716830875,0.8270585355263176,1,2024-01-07 19:00:00
-1.9754877712171375,-2.952412683018977,2.3195681501154404,-3.658091627323789,1.1962716197519507,3.0253346162628554,3.4617372128633743,0.36276917953406707,0.7510994545073101,1.2787074572631714,0,2024-01-04 10:00:00
-0.9938626748348534,3.105809958714317,-0.6631026854718622,-0.4639596871762487,-2.675464694705612,2.05396259658226,-2.156717978451904,-2.71308331033476,0.4201915428949916,0.9228652480899391,0,2024-01-11 17:00:00
0.2678436378663333,-2.3650175320422986,3.147116364604604,-0.49242209359555345,-1.7014651838981962,2.6556361992478728,0.35568778417560365,2.2425023932212236,-0.8235349706258495,-2.918634247427242,1,2024-01-09 00:00:00
-1.8311448783383502,-2.4342667597391765,2.3456372121068845,-1.0981183675758615,0.7198912870732561,1.992857016438332,0.16499202032206878,-0.9364994566331337,-1.2284438312657626,-0.3328077250794863,0,2024-01-19 21:00:00
-0.13216935564437185,-1.7314291009243115,0.10619713312297674,3.1706578344804903,0.2424597428063674,3.045725909853412,0.8332165154196514,0.7099493602615263,0.07227896538428889,-2.571236392643187,1,2024-01-06 12:00:00
-0.9933586995819507,1.2726316565150417,1.870263483943835,-0.20013554037175751,-1.1050476415947021,0.9100635119344024,-0.9581708278329398,-1.6511231857624256,-1.0158788269899783,1.2738427165762798,0,2024-01-22 11:00:00
0.6188862980231536,1.5881571489627873,-0.8553560579196338,1.1253692134808257,-0.1246671773525665,0.22305770612787756,-2.301053015826875,-3.159576467016353,1.638359732270941,0.8290464819061325,1,2024-01-19 09:00:00
-0.4174303819894322,1.6206080350569605,2.200502850571417,-1.6070759241217503,-4.1491497086055205,-1.2313157885698458,-2.9404225867662412,1.7535963536601857,0.3440539215634665,-1.8148898264933848,0,2024-01-12 11:00:00
-1.0701915628943317,-0.5387029387784612,1.0099610577721891,-2.4508850743519304,-1.2587425476442806,-2.5379581736557197,-3.500212890622848,0.04336653417688985,1.719040612841821,-1.5726965397676738,0,2024-01-16 04:00:00
1.029413100955326,3.4684504631574513,-2.663627374313185,1.7123696034704299,-0.7093380477797493,2.4003894333281384,1.4313129989099032,-1.7240951983341608,0.796701927070742,2.365633800469239,1,2024-01-02 05:00:00
-0.9741218462163683,-0.8977959421633156,-0.457898920328047,1.5037255168355326,0.9131226521719904,3.6752901890809335,2.159707708005658,-0.7276708963488043,0.7034279167873088,0.08559711745176624,1,2024-01-22 02:00:00
-0.2656045602861052,2.8859492434843035,-0.3083238714884864,0.1748133282925406,-2.485667176346599,1.6257651358703082,-0.6324231049030637,-0.8713095019313057,-0.39987823866837147,0.7935067131025031,1,2024-01-24 18:00:00
-0.514782674914742,-1.9466055810658696,0.8019672827837949,2.4879392565836884,0.13347690880252006,2.077005338619795,-1.0430303224229798,-0.30034900511395746,0.24353020418634463,-2.7791282847196452,1,2024-01-02 00:00:00
-1.3734028889697492,-4.820678397217027,1.4481756926800307,2.0217667019200327,2.8555337160715686,2.802977129835572,1.3262644204450418,-0.13682785643672668,0.5199021395287525,-2.3186979689910627,1,2024-01-08 14:00:00
-1.1571166187132709,0.4342752072846807,-0.3452084342165893,-1.0231559140705633,-1.3843943232209832,-0.2521457161469156,-1.9704366206575583,-0.3136976459054527,-1.3331283547778066,-1.0405091765474592,0,2024-01-20 17:00:00
0.5859042011646491,-1.9593166621166527,2.3551618958930494,1.251843854104102,0.4079897353382178,2.3677456169901894,-3.001058226297233,-3.4723620746684016,-0.736770135947622,-1.399385918534229,0,2024-01-05 08:00:00
-1.3927354721669964,0.9958035743225294,0.09881300971573892,-1.8472824943409127,-2.195199566572823,-2.712697715173877,-3.6761596710898266,0.2888468857076425,-0.034550623953963515,-1.4387747224792204,0,2024-01-03 15:00:00
-0.5530898169141323,1.5465163067210326,-2.237757996176599,-0.7657721395574572,-1.9563642242887362,-0.4992168127905623,-3.925135937431858,-1.7395758392829888,0.6958638390937854,-1.4625953290763247,0,2024-01-21 10:00:00
0.990166238959289,0.5140684909729263,1.4137431109368617,2.244639761078384,-0.5184366507138614,-1.4613969961722295,-2.2700160338223876,-0.30460389173967817,-0.21713107494620248,-0.9318230785879777,1,2024-01-11 05:00:00
-1.911316891662504,6.484046011907307,-4.554364675204483,3.061653413034784,-0.7051294712965115,-0.08360233897999292,-0.49366937287916945,-3.6972328755076607,0.09297924652940966,4.099117101499382,1,2024-01-11 08:00:00
